X,Y,source_url,what3words,upstream,name,completeness,uuid,date_modified,source,version,type,physical-address
47.5231570538467,-18.906724,http://www.openstreetmap.org/way/266763590,vowel.cool.amplified,openstreetmap¶w266763590,Hôpital des Enfants,35.29%,d8622e3a65674a838128542aafbc8e68,2015/12/11 10:51:22.924+00,OpenStreetMap,2,hospital,
47.5073313163969,-18.9078125,http://www.openstreetmap.org/way/70253166,strongly.unzipped.blemishes,openstreetmap¶w70253166,Hôpital luthérien des 67ha,35.29%,e570c5a8a2a2452ea3c0f5345ccf759e,2015/12/11 10:51:22.924+00,OpenStreetMap,2,hospital,
47.5463021,-18.9025322,http://www.openstreetmap.org/node/4168727989,fumes.snappy.crossings,OpenStreetMap¶n4168727989,Institut Pasteur de Madagascar,29.41%,9913ad6482384250933d456c219420cd,2016/11/12 05:55:24+00,OpenStreetMap,2,hospital,
49.7416858,-15.4288547,http://www.openstreetmap.org/node/2826176233,shapes.balancing.fragment,openstreetmap¶n2826176233,Isalama Maroantsetra,35.29%,265a96f410bc42af8b0b370356ba1823,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,
46.3097263,-15.706598,http://www.openstreetmap.org/node/2432287507,clerics.builds.circus,openstreetmap¶n2432287507,Manarapenitra,35.29%,5c0bb63d37c64f2596fbe9df6fc28aa3,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,
47.8331343,-19.010847,http://www.openstreetmap.org/node/4370840862,diets.influxes.dollhouses,OpenStreetMap¶n4370840862,Mantasoa Hospital,29.41%,eb88f333c9c54434b7023fbe1115f571,2016/08/28 16:01:58+00,OpenStreetMap,2,hospital,
48.979581,-18.7347946,http://www.openstreetmap.org/node/3106966732,hustling.haggle.downstream,openstreetmap¶n3106966732,Masera,35.29%,81296fbc204641858948cfdf8907efe2,2015/11/17 09:43:57.838+00,OpenStreetMap,2,clinic,
48.4250969408156,-17.8361415,http://www.openstreetmap.org/way/135999597,knitting.relax.budgeted,openstreetmap¶w135999597,Maternité,35.29%,c0005372641f480d9774180ac76e0ee7,2015/12/11 10:51:22.924+00,OpenStreetMap,2,hospital,
47.5227784,-18.9193705,http://www.openstreetmap.org/node/577021764,grows.arranger.smiles,openstreetmap¶n577021764,Maternité Befelatanana,35.29%,0b1c641d979a41ba90ff8813afa974bb,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,
47.1824789745565,-24.77949745,http://www.openstreetmap.org/way/232149017,functions.uncorked.stamping,openstreetmap¶w232149017,Medical Centre,35.29%,1262c354646c474ea5d57d3b4093b031,2015/12/11 10:51:22.924+00,OpenStreetMap,2,clinic,
47.5289069,-18.9033016,http://www.openstreetmap.org/node/843454345,glad.revamping.digital,openstreetmap¶n843454345,OSTIE,35.29%,318942c703b74d61a5797447bf53183c,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,
47.5192639477722,-18.9219911,http://www.openstreetmap.org/way/55412338,expanded.president.crops,openstreetmap¶w55412338,OSTIE Anosibe,35.29%,dad88bec3d4e43abbbf20efd66b5f952,2015/12/11 10:51:22.924+00,OpenStreetMap,2,clinic,
47.5071497,-18.8757844,http://www.openstreetmap.org/node/2688408143,meaty.hills.defends,openstreetmap¶n2688408143,OSTIE Anosivavaka,35.29%,aae6eced5acc4fe5bb3104beb461dadb,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,
47.5072518,-18.9050373,http://www.openstreetmap.org/node/4323046220,fidget.grumbling.hesitate,OpenStreetMap¶n4323046220,Pharmacie des 67 Ha,35.29%,d94e3069df3444588061c4ad871e0d61,2016/07/27 10:28:44+00,OpenStreetMap,2,hospital,67 Ha
47.5237447,-18.9006595,http://www.openstreetmap.org/node/577493249,humid.heaven.listen,openstreetmap¶n577493249,Polyclinique d'Ilafy,35.29%,ef0b1e3527ed4fe38085900ee83198df,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,
49.8179547,-14.5071418,http://www.openstreetmap.org/node/3869708353,kidder.internally.tonnages,OpenStreetMap¶n3869708353,Private Adventiste Hospital,29.41%,23575acf10be472dbd3d1bcbc30b6d8c,2015/11/30 19:46:21+00,OpenStreetMap,2,hospital,
47.0932847,-21.451516,http://www.openstreetmap.org/node/3689722153,plodding.embellish.thinking,openstreetmap¶n3689722153,SALFA,35.29%,a5bc4e30b6b94910980ce06dc05e23b7,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,
47.9911278063085,-14.896427,http://www.openstreetmap.org/way/370284532,hobbyist.forehand.meekly,openstreetmap¶w370284532,SOMECHI,35.29%,b13831ae34a843018525df09b9d966fe,2015/12/11 10:51:22.924+00,OpenStreetMap,2,clinic,
48.2347879312359,-18.94816425,http://www.openstreetmap.org/way/136493753,enjoys.soaps.perplexed,openstreetmap¶w136493753,SSD,35.29%,093498ae17e7484bb835a4f499db7a87,2015/12/11 10:51:22.924+00,OpenStreetMap,2,hospital,
45.8711619,-16.008446,http://www.openstreetmap.org/node/666386713,bargain.honing.caseload,openstreetmap¶n666386713,Service de Santé de District Mitsinjo,35.29%,9f34f29f7df940eca3267ce5e65f8d7c,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,
47.5238227278359,-20.22886335,http://www.openstreetmap.org/way/383758016,confections.scares.cringes,openstreetmap¶w383758016,Tobim-pahasalamana Zanakatovo,35.29%,cad2d346f0054a3dabccb32f0ec1cfbb,2015/12/11 10:51:22.924+00,OpenStreetMap,2,clinic,
49.4121197,-17.383231,http://www.openstreetmap.org/node/671507271,september.poet.utensils,openstreetmap¶n671507271,ispensaire Urbain Fénérive Est,35.29%,1434f66a07cf434585a574c8ce400b92,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,
47.5237369,-18.9042497,http://www.openstreetmap.org/node/621444485,attention.snuggle.extend,openstreetmap¶n621444485,Établissement universitaire de soins et de santé publique d'Analakely,35.29%,f46243cc3a1b444fa6e7b129bb61d6f7,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,
